time_s,wind_speed_mps,disturbance,dos_flag,ack_flag,membership_low,membership_high,x1,x2,u_candidate,u_applied,release_attempt,release_success
31.3,11.56296307181668,-0.0984701550284136,0,0,0.6092592320458299,0.3907407679541701,-0.058127511245103944,0.0018736308467640255,0.07346195314945386,0.01421131023582992,0,0
31.4,11.646774163304642,-0.0503291118101356,0,0,0.5883064591738396,0.4116935408261604,-0.0573784238747828,0.0033876814980332614,0.07629933201781576,0.01421131023582992,0,0
31.5,11.352269830000134,-0.0452747672593659,0,0,0.6619325424999665,0.33806745750003353,-0.056461763303277256,0.004933362788685822,0.07356757086387261,0.01421131023582992,0,0
31.6,11.42975932808288,-0.0368622134646289,0,0,0.6425601679792798,0.35743983202072016,-0.05507704764691458,0.006558805576752824,0.07163568417849002,0.01421131023582992,0,0
31.700000000000003,11.225553814864572,-0.0639227218070142,0,0,0.693611546283857,0.306388453716143,-0.05523096669566336,0.007230407413605025,0.06831252943935395,0.01421131023582992,0,0
31.8,11.63417096613314,-0.0386588902668909,0,0,0.5914572584667148,0.4085427415332852,-0.05387790991695482,0.00854619436606648,0.06913173683229888,0.01421131023582992,0,0
31.9,11.079144317889051,-0.1356453983385473,0,0,0.7302139205277371,0.26978607947226285,-0.057865716377261414,0.006923616426247087,0.0652082358713236,0.01421131023582992,0,0
32.0,11.55633478356513,-0.0883218166998305,0,0,0.6109163041087173,0.38908369589128267,-0.0591003240137396,0.006951663917971842,0.07262299785562451,0.01421131023582992,0,0
32.1,11.300194834041374,-0.1042619657484072,0,0,0.6749512914896565,0.3250487085103435,-0.06119244709158261,0.006601904897239275,0.07355514225415156,0.01421131023582992,0,0
32.2,11.62786488057225,-0.0740468822682579,0,0,0.5930337798569374,0.4069662201430626,-0.061486981658379514,0.007225406988279547,0.07743715010756377,0.01421131023582992,0,0
32.300000000000004,11.510052642566484,-0.0940444122509675,0,0,0.6224868393583791,0.3775131606416209,-0.0628668811297132,0.007248244174755452,0.07711802925189416,0.01421131023582992,0,0
32.4,11.764867662098586,-0.0810692565621042,0,0,0.5587830844753534,0.4412169155246466,-0.06340610281756462,0.0076826998479665376,0.07966494620150406,0.01421131023582992,0,0
32.5,11.479860610092384,-0.0187101632567512,0,0,0.630034847476904,0.36996515252309603,-0.06065053697626697,0.00997500598291938,0.07929740362237693,0.01421131023582992,0,0
32.6,10.891709411768618,-0.0792663022579543,0,0,0.7770726470578455,0.2229273529421545,-0.061403144344366216,0.01028110196026474,0.0726974954103528,0.01421131023582992,0,0
32.7,11.255627069050224,-0.0606698670957016,0,0,0.686093232737444,0.31390676726255595,-0.061018114148452283,0.01109373035862378,0.07447020073845488,0.01421131023582992,0,0
32.800000000000004,10.967104411220342,-0.0788716036016603,0,0,0.7582238971949145,0.24177610280508555,-0.061689465982934566,0.011341034761417632,0.07271930552243622,0.01421131023582992,0,0
32.9,11.118373656263078,-0.0683644087900091,0,0,0.7204065859342306,0.27959341406576943,-0.06172543010882027,0.011889482951323544,0.07384822524690358,0.01421131023582992,0,0
33.0,11.613686280338966,-0.0691015318896729,0,0,0.5965784299152586,0.40342157008474144,-0.06161982254814542,0.01229358846584988,0.07487837491657083,0.01421131023582992,0,0
33.1,11.383297902068264,-0.0543941257133192,1,1,0.6541755244829339,0.3458244755170661,-0.060802446684535404,0.013134186756851735,0.07388751952428398,0.01421131023582992,0,0
